is_answered,view_count,answer_count,question_creation_date,score,accepted_answer_id,user_id,title,question_id
False,30,1,2016-08-05 06:25:00,0,none,6065920,Pandas: convert unicode strings to string,38786936
False,42,0,2016-08-05 07:17:39,0,none,5189524,Stratified Sampling when splitting in multiple datasets python,38787937
True,30,1,2016-08-05 07:41:28,0,38788438,194000,read_csv with parse_date not recognising dates?,38788398
True,55,1,2016-08-05 08:01:09,-1,38788807,6065920,Pandas: AttributeError: &#39;str&#39; object has no attribute &#39;iloc&#39;,38788771
True,93,3,2016-08-05 08:52:29,1,38789874,6563314,Selecting rows from Pandas Series where rows are arrays,38789717
True,60,1,2016-08-05 09:21:07,0,38792280,6065920,Pandas: parse columns from csv,38790368
True,85,1,2016-08-05 09:34:21,0,38855249,5321866,pandas data frame: Find consecutive values and ignoring gaps of certain size,38790647
True,62,2,2016-08-05 10:49:47,2,38792175,831790,How to group and count rows by month and year using Pandas?,38792122
True,27,1,2016-08-05 11:15:51,3,38792821,6386056,Pandas: Multi-index second-level slicing by integer,38792647
False,29,0,2016-08-05 11:25:54,0,none,4469565,CParseError reading csv file in pandas,38792818
True,120,2,2016-08-05 12:40:12,1,38878992,3776938,Creating class object from pandas series and applying methods,38794077
True,33,1,2016-08-05 12:46:47,2,38794276,4537383,replace values in dataframe here rowname is equals to column name,38794169
False,31,1,2016-08-05 14:33:39,0,none,3659362,Pandas: Spliting cells in one column according to a character then adding the part to other columns via a conditional?,38795768
False,25,1,2016-08-05 16:15:40,0,none,2007910,running python files from ipython and passing an object in as the argument,38797177
True,83,1,2016-08-05 16:23:54,7,38797283,6284734,get first and last values in a groupby,38797271
True,59,1,2016-08-05 17:10:02,1,none,1475412,Algorithm to match arrays of occurrences by time,38797806
True,54,1,2016-08-05 17:15:20,2,38797881,789802,Applying strptime function to padas series,38797854
True,34,1,2016-08-05 17:34:37,3,38798076,6284734,drop first and last row from within each group,38798058
True,54,2,2016-08-05 17:40:20,3,none,3022867,Python/Pandas - creating new variable based on several variables and if/elif/else function,38798115
True,94,3,2016-08-05 21:21:32,1,38799791,4780574,Efficient merge for many huge csv files,38799704
True,68,1,2016-08-05 21:26:27,2,38799846,1917407,What is the correct way to use .apply with pandas?,38799723
False,44,0,2016-08-05 23:32:33,1,none,3436285,Seaborn clustermap as a subplot,38800299
False,40,1,2016-08-06 00:37:56,-2,none,5969922,Pandas read_csv incorrectly reading headers,38800587
True,64,3,2016-08-06 02:21:18,1,38801383,1909918,Efficient group by and where clause in python,38801205
True,38,1,2016-08-06 05:27:14,-1,38802912,4981251,Create bool mask from filter results in Pandas,38802675
False,46,0,2016-08-06 06:32:11,0,none,6389660,Check for data availability in Pandas Remote Data Access,38803285
False,44,0,2016-08-06 08:34:52,0,none,4931657,How to separate pandas DF into different variables?,38804357
True,48,1,2016-08-06 09:32:09,0,none,748925,[Numpy/Pandas]How can I efficiently create a panel data set from transaction records?,38804820
True,42,1,2016-08-06 11:13:54,1,38805988,3854325,add timedelta data within a group in pandas dataframe,38805744
True,111,3,2016-08-06 11:36:04,2,none,5104962,In Pandas how can I count consecutive positive and negatives in a row?,38805928
False,52,1,2016-08-06 11:45:46,0,none,6057372,Create submodels with pandas groupby and locate each model with test data,38806021
False,50,0,2016-08-06 12:45:41,0,none,6053678,Changing column values Pandas Python LOC ILOC SETVALUE Difficulty,38806561
True,37,1,2016-08-06 13:04:36,0,38806888,3421089,Make console-friendly string a useable pandas dataframe python,38806750
True,91,2,2016-08-06 15:15:57,2,38808718,3770973,pandas merge dataframes on closest timestamp,38807890
True,59,1,2016-08-06 15:16:05,1,38808042,6641327,Seaborn multiple barplots,38807895
False,62,0,2016-08-06 16:07:38,1,none,3662204,HDF5 with Python Pandas: Data Corruption and Read Errors,38808291
True,46,1,2016-08-06 17:29:15,-1,38809401,4759209,How pandas.DataFrame.groupby actually work,38808873
False,57,1,2016-08-06 19:07:35,2,none,2407231,Filling empty DataFrame with numpy structured array,38809506
True,40,1,2016-08-06 19:59:08,1,38809763,668624,df.to_dict() only get one row of original dataframe (df),38809705
True,55,1,2016-08-06 20:18:40,3,38810015,120191,Pandas still getting SettingWithCopyWarning even after using .loc,38809796
True,94,1,2016-08-06 22:41:15,0,38810458,2812590,pandas dataframe sort on column raises keyerror on index,38810395
True,21,1,2016-08-06 22:41:25,0,38810438,6554041,How do you use the values of a dataframe as a variable in a function to make a different column,38810396
True,39,1,2016-08-06 23:20:32,-1,none,4931657,Merging Dataframes that was obtained via web scraping,38810575
True,78,2,2016-08-07 03:41:02,1,38812096,5533254,python-pandas: dealing with NaT type values in a date columns of pandas dataframe,38812020
True,29,1,2016-08-07 04:24:50,0,38812344,2866409,2 columns of values -&gt; 1 column of values + 1 column of labels in pandas,38812304
False,44,0,2016-08-07 04:35:59,0,none,3692272,Round/Approximate a float number to 3 decimal place in Python pandas DataFrame,38812372
True,35,1,2016-08-07 04:42:05,0,38812438,4981251,Function to capture change between values in different columns,38812411
True,46,2,2016-08-07 06:19:50,0,38815187,6658838,How to get new column in a data frame Applying Logical operator  if else if,38813143
True,32,1,2016-08-07 06:30:32,0,38813826,4931657,How to set pandas Dataframe column name as headers?,38813218
True,56,1,2016-08-07 08:37:28,0,38814249,1909918,how to change default precision in python,38814209
False,37,2,2016-08-07 09:45:10,0,none,5895965,Python - compare 2 columns in 2 different csv/txt files and find match,38814735
True,26,1,2016-08-07 10:02:01,0,38815165,1794744,Python &amp; Pandas: Will using many df.copy affect code&#39;s performance?,38814873
True,82,1,2016-08-07 10:50:53,1,38815638,668624,performance issue for intermediate merge/join dataframes to compute stats,38815348
True,47,2,2016-08-07 11:52:38,0,38816405,5533254,groupby+Arithmatic operation on pandas dataframe in python,38815865
True,38,2,2016-08-07 12:20:51,0,38816762,4931657,How to filter and print entire row via index in pandas,38816138
True,49,1,2016-08-07 12:35:23,0,none,6688405,Stock Price Date adjusting in Python,38816277
True,42,1,2016-08-07 12:54:15,0,38816944,5405967,Why does pandas multi-index dataframe slicing seem inconsistent?,38816428
True,57,2,2016-08-07 13:18:30,1,38817112,6481181,Python: Write all combinations of a pd.Series in a text file,38816646
True,49,1,2016-08-07 14:57:23,2,38817691,6561247,Replace a column in Pandas dataframe with another that has same index but in a different order,38817484
False,32,0,2016-08-07 15:22:00,0,none,6626093,List Index Out of Range- Python Pandas Topic Modeling (K-means Clustering),38817686
True,112,1,2016-08-07 16:46:33,-1,none,1917407,No output with .duplicated in pandas?,38818401
True,53,3,2016-08-07 16:53:51,0,none,3456764,pandas.to_datetime: which format to choose?,38818459
True,118,3,2016-08-07 17:12:55,0,38819282,2179021,Skip rows with missing values in read_csv,38818609
True,50,2,2016-08-07 17:14:45,0,none,6602549,How to create a new column based on one of three other columns?,38818626
True,26,1,2016-08-07 17:54:58,0,38819189,2517214,add timestamps related fields from existing unix timestamp field dataframe in python,38818924
True,53,3,2016-08-07 20:48:29,1,none,1917407,How should I go about geolocating 1100000 lines of coordinate information?,38819915
True,57,3,2016-08-08 01:42:55,3,38823489,908916,Processing/Transposing Pandas Dataframe,38821985
True,23,1,2016-08-08 02:10:56,2,none,1532474,Getting a sane default date axis in matplotlib,38822294
True,39,1,2016-08-08 02:25:48,1,38822831,6257027,convert pandas dataframe to list of tuples and drop all pandas datatypes,38822486
True,73,2,2016-08-08 03:18:56,0,none,2771169,How do I vectorize a conditional timedelta operation?,38823331
True,48,1,2016-08-08 05:01:28,1,38825127,2605604,Python pandas remove rows where multiple conditions are not met,38825087
True,56,2,2016-08-08 05:26:30,0,38826094,4073665,time in strings format: python,38825562
False,45,0,2016-08-08 06:12:21,0,none,6690682,arcpy script using sqlalchemy and pandas only runs once,38826531
True,17,1,2016-08-08 06:42:34,1,38827173,2279150,Pandas dataframe generate column with different row info but no apply function,38827141
False,49,1,2016-08-08 06:52:39,0,none,4607549,Why does pandas.Dataframe.drop() returns None?,38827316
True,37,1,2016-08-08 07:01:35,-2,none,3756090,How to limit memory usage ofPython _ pandas,38827526
True,38,1,2016-08-08 07:16:36,1,38827938,4666912,How to update a dataframe in Pandas Python,38827835
True,34,2,2016-08-08 07:42:05,1,38828421,1661173,Select multiple sections of rows by index in pandas,38828331
False,89,1,2016-08-08 07:57:34,-1,none,1626443,Calculating the stock price volatility from a 3-columns csv,38828622
True,38,1,2016-08-08 08:20:11,0,38830047,4260762,Retain original format of datetime64 when converting to list,38829075
False,55,0,2016-08-08 08:30:39,0,none,5547062,how to loop through xml file and save the result into a dataframe,38829291
True,37,1,2016-08-08 08:50:23,1,none,6691249,Summing Booleans in a Dataframe,38829702
True,29,1,2016-08-08 09:11:50,2,38830253,4759209,Groupby an numpy.array based on groupby of a pandas.DataFrame with the same length,38830134
True,48,1,2016-08-08 09:24:27,2,38830719,2826011,Groupby and any() | all(),38830423
False,44,0,2016-08-08 09:33:06,2,none,2407231,pandas DataFrame very slow when initializing with numpy structured array,38830611
True,71,3,2016-08-08 09:55:02,4,38832078,5974374,Remove cancelling rows from Pandas Dataframe,38831088
True,77,1,2016-08-08 10:45:03,2,38841341,41977,How to discretize large dataframe by columns with variable bins in Pandas/Dask,38832219
True,31,1,2016-08-08 10:57:50,1,38832514,4462161,Change pd datetime object to integer,38832486
True,51,2,2016-08-08 11:20:02,1,38833040,1318135,How to assign months to their numeric equivalents in Python / Pandas?,38832968
True,75,1,2016-08-08 11:39:15,0,38833547,6222331,Merge dataframes on nearest datetime / timestamp,38833362
False,22,1,2016-08-08 11:42:32,0,none,4863925,dataframe append not visible out of function scope,38833433
False,33,1,2016-08-08 12:04:29,-3,none,6692030,pandas: sum of each column results a NaN value?,38833837
False,25,0,2016-08-08 12:10:53,0,none,3877674,How to cluster data that has been split into a binary vector based on their path with scikitlearn?,38833947
True,269,2,2016-08-08 12:14:54,0,38834618,6658838,Use a.empty a.bool() a.item() a.any() or a.all(),38834028
True,37,3,2016-08-08 12:15:02,1,38834889,6423520,Calculating mean value in DataFrame using a mask,38834031
False,37,0,2016-08-08 12:55:25,0,none,1637126,Shortest way to browse an LMDB in pandas under jupyter notebook,38834706
True,38,2,2016-08-08 13:00:31,2,38834855,1974919,How to Remove the Data in a Specific Column for the Duplicate IDs?,38834788
False,22,0,2016-08-08 13:36:47,0,none,3417327,how to set up the ipython terminal such that pandas can use whole screen,38835347
True,63,1,2016-08-08 13:45:03,5,38835530,6691506,Confusion re: pandas copy of slice of dataframe warning,38835483
False,42,0,2016-08-08 13:56:30,2,none,203146,Pandas - Skip final X rows during read,38835643
True,60,2,2016-08-08 13:58:55,0,38835705,1150683,Only use part of a Pandas dataframe,38835672
True,334,3,2016-08-08 14:31:41,4,38887138,308827,Discrete legend in seaborn heatmap plot,38836154
True,85,1,2016-08-08 14:49:29,2,38838570,6331185,How to get the regression intercept using Statsmodels.api,38836465
True,43,1,2016-08-08 14:50:47,1,38836640,5626112,Create a rolling custom EWMA on a pandas dataframe,38836482
False,33,1,2016-08-08 15:11:02,0,none,2062302,python adjust x-axis label frequency,38836832
True,94,1,2016-08-08 15:51:09,0,none,626537,Simple way to plot time series with real dates using pandas,38837421
False,43,1,2016-08-08 16:31:21,3,none,5651345,Slicing strings in a column in pandas,38838015
True,122,2,2016-08-08 16:34:31,2,38838233,1231509,Pandas equivalent rbind operation,38838059
True,70,1,2016-08-08 17:05:42,2,38838796,6581368,Python How to extract specified string within [ ] brackets in pandas dataframe and create a new column with boolean values,38838519
True,66,1,2016-08-08 17:26:19,4,38839103,1150683,Merging crosstabs in Python,38838764
True,77,1,2016-08-08 18:24:54,1,38839418,3553228,how to use assert_frame_equal in unittest,38839402
True,82,1,2016-08-08 20:06:19,0,38840246,3509416,Cannot drop table in pandas to_sql using SQLAlchemy,38840208
True,103,2,2016-08-08 20:25:10,2,38840533,4975401,Put a 2d Array into a Pandas Series,38840319
True,96,6,2016-08-08 20:50:58,2,none,5205209,Panda&#39;s dataframe split a column into multiple columns,38840460
True,16,1,2016-08-08 22:11:58,0,38841006,5589194,Convert &quot;slightly inconsistent&quot; Pandas Column to DateTime,38840996
True,35,1,2016-08-08 22:54:31,2,38841433,2032413,Pandas Options Broken Again?,38841315
False,40,1,2016-08-08 23:53:03,0,none,6693706,Python(Numpy)- df apply error - IndexError: tuple index out of range,38841742
True,73,2,2016-08-09 04:04:30,1,38845691,6418963,How to sum up a column in numpy,38845265
True,51,1,2016-08-09 04:15:02,0,38846889,4931657,Can I create a loop to update SQL database?,38845435
True,57,1,2016-08-09 04:17:00,1,38845756,6545542,How to convert JSON into dataframe,38845474
True,91,1,2016-08-09 05:12:51,1,none,1626443,Python pandas producing error when trying to access &#39;DATE&#39; column on large data set,38846590
True,41,2,2016-08-09 05:15:05,3,38846680,4931657,pandas update dataframe values if cell contains &#39;-&#39;,38846642
True,79,1,2016-08-09 06:26:50,0,38848260,6694750,Python remove customized stop words from pandas dataframe,38848222
True,40,2,2016-08-09 06:36:21,-1,none,140100,Apply function on each column in a pandas dataframe,38848411
True,90,3,2016-08-09 07:31:50,-1,38849591,6695345,Compare two excel files in Pandas and return the rows which have the same values in TWO columns,38849538
False,35,0,2016-08-09 07:36:14,0,none,4759209,Panda DataFrame.groupby() wierd behaviour with numpy array,38849639
True,72,2,2016-08-09 07:38:15,1,none,6695410,parse date-time while reading &#39;csv&#39; file with pandas,38849676
True,19,1,2016-08-09 07:44:49,1,38850014,1734278,pandas applying multicolumnindex to dataframe,38849812
False,55,1,2016-08-09 07:53:18,2,none,6695469,How do i change color based on value of an HTML table generated from a pd.DataFrame using to_html,38849992
